Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T04:30:00.000000+0000,4.0,12.0,,16.2,,1.1,7.9,,6.66,,,,,,,19.7,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T04:45:00.000000+0000,4.0,9.0,,,,,7.5,,8.04,0.0,,,,,,19.6,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T05:00:00.000000+0000,4.0,9.0,,,,,8.2,,8.04,,,,,,,19.6,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T05:15:00.000000+0000,4.0,9.0,,,,,8.2,,7.06,0.0,,,,,,19.6,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T05:30:00.000000+0000,4.0,9.0,,16.3,,1.2,8.1,0.38,8.62,,,,,,,19.6,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T05:45:00.000000+0000,1.0,16.0,,16.4,,1.2,,0.4,7.06,,,,,,,19.6,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T06:00:00.000000+0000,1.0,16.0,,16.3,,1.1,,,7.06,,,,,,,19.6,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T06:15:00.000000+0000,1.0,16.0,,16.5,,1.2,,,7.25,,,,,,,19.6,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T06:30:00.000000+0000,1.0,16.0,,16.8,,1.2,7.5,,7.25,0.0,,,,,,19.6,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T06:45:00.000000+0000,1.0,14.0,,17.2,,1.0,8.1,,7.84,0.0,,,,,,19.6,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T07:00:00.000000+0000,1.0,14.0,,17.5,,1.0,9.0,0.54,7.64,0.0,,,,,,19.6,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T07:15:00.000000+0000,1.0,14.0,,17.3,,1.1,,,7.25,,,,,,,19.6,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T07:30:00.000000+0000,1.0,14.0,,17.1,,1.2,7.4,,7.06,,,,,,,19.6,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T07:45:00.000000+0000,13.0,24.0,,17.0,,1.1,5.9,,7.45,0.0,,,,,,19.8,80.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T08:00:00.000000+0000,13.0,24.0,,16.8,,1.1,6.2,,7.25,0.0,,,,,,19.8,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T08:15:00.000000+0000,13.0,24.0,,16.8,,1.1,6.5,,7.25,0.0,,,,,,19.8,80.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T08:30:00.000000+0000,13.0,24.0,,16.7,,1.1,6.2,,8.04,0.0,,,,,,19.8,79.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T08:45:00.000000+0000,9.0,25.0,,16.7,,1.1,5.5,,7.64,0.0,,,,,,20.2,79.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T09:00:00.000000+0000,9.0,25.0,,16.6,,1.1,5.4,,8.23,0.0,,,,,,20.2,79.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T09:15:00.000000+0000,9.0,25.0,,16.6,,1.1,5.9,,7.06,0.0,,,,,,20.2,79.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T09:30:00.000000+0000,9.0,25.0,,16.4,,0.9,5.8,,7.25,0.0,,,,,,20.2,79.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T09:45:00.000000+0000,8.0,18.0,,16.1,,1.0,6.1,,7.45,0.0,,,,,,20.9,79.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T10:00:00.000000+0000,8.0,18.0,,16.1,,1.0,5.3,,7.64,0.0,,,,,,20.9,79.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T10:15:00.000000+0000,8.0,18.0,,16.0,,1.0,5.3,,7.25,0.0,,,,,,20.9,78.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T10:30:00.000000+0000,8.0,18.0,,15.8,,1.1,5.5,,7.45,0.0,,,,,,20.9,78.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T10:45:00.000000+0000,12.0,23.0,,15.6,,1.1,6.3,,7.64,0.0,,,,,,23.0,77.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T11:00:00.000000+0000,12.0,23.0,,15.3,,1.1,7.0,,7.84,0.0,,,,,,23.0,74.0,0.4,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T11:15:00.000000+0000,12.0,23.0,,15.3,,1.0,,,7.64,0.0,,,,,,23.0,71.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T11:30:00.000000+0000,12.0,23.0,,15.3,,1.0,5.6,,7.64,0.0,,,,,,23.0,66.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T11:45:00.000000+0000,9.0,20.0,,15.2,,1.0,3.8,,7.64,0.0,,,,,,24.8,64.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T12:00:00.000000+0000,9.0,20.0,,15.2,,1.1,3.8,,7.25,0.0,,,,,,24.8,62.0,0.4,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T12:15:00.000000+0000,9.0,20.0,,15.2,,1.1,3.3,,7.06,0.0,,,,,,24.8,61.0,0.4,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T12:30:00.000000+0000,9.0,20.0,,15.3,,1.1,2.8,,8.23,0.0,,,,,,24.8,62.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T12:45:00.000000+0000,8.0,23.0,,15.3,,1.1,2.5,,7.45,0.0,,,,,,25.1,61.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T13:00:00.000000+0000,8.0,23.0,,15.5,,1.0,2.3,,6.86,0.0,,,,,,25.1,60.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T13:15:00.000000+0000,8.0,23.0,,15.2,,1.0,2.6,,7.45,0.0,,,,,,25.1,59.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T13:30:00.000000+0000,8.0,23.0,,15.2,,1.1,2.1,,7.45,0.0,,,,,,25.1,59.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T13:45:00.000000+0000,6.0,23.0,,15.2,,1.0,2.1,,7.25,0.0,,,,,,25.6,57.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T14:00:00.000000+0000,6.0,23.0,,15.0,,1.1,2.5,,6.27,0.0,,,,,,25.6,57.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T14:15:00.000000+0000,6.0,23.0,,15.0,,1.1,2.5,,6.66,0.0,,,,,,25.6,56.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T14:30:00.000000+0000,6.0,23.0,,15.2,,1.0,2.9,,6.86,0.0,,,,,,25.6,55.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T14:45:00.000000+0000,7.0,24.0,,15.2,,0.9,2.9,,7.45,0.0,,,,,,26.2,55.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T15:00:00.000000+0000,7.0,24.0,,15.0,,1.1,2.5,,7.06,0.0,,,,,,26.2,55.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T15:15:00.000000+0000,7.0,24.0,,14.9,,1.0,,,6.86,0.0,,,,,,26.2,56.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T15:30:00.000000+0000,7.0,24.0,,15.0,,1.0,3.0,,7.45,0.0,,,,,,26.2,57.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T15:45:00.000000+0000,7.0,28.0,,15.2,,1.0,4.5,,7.06,0.0,,,,,,25.5,56.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T16:00:00.000000+0000,7.0,28.0,,15.5,,1.1,5.5,,7.06,0.0,,,,,,25.5,56.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T16:15:00.000000+0000,7.0,28.0,,15.4,,1.1,6.0,,6.86,0.0,,,,,,25.5,55.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T16:30:00.000000+0000,7.0,28.0,,15.5,,1.0,6.2,,7.64,0.0,,,,,,25.5,56.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T16:45:00.000000+0000,6.0,31.0,,15.5,,1.0,5.5,,7.06,0.0,,,,,,25.6,58.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T17:00:00.000000+0000,6.0,31.0,,15.5,,1.0,5.5,,6.86,0.0,,,,,,25.6,58.0,0.4,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T17:15:00.000000+0000,6.0,31.0,,15.2,,1.1,4.9,,6.86,0.0,,,,,,25.6,71.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T17:30:00.000000+0000,6.0,31.0,,15.1,,1.2,5.0,,7.06,0.0,,,,,,25.6,75.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T17:45:00.000000+0000,2.0,19.0,,15.3,,1.2,5.1,,7.84,0.0,,,,,,22.0,76.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T18:00:00.000000+0000,2.0,19.0,,15.5,,1.2,4.6,,6.66,0.0,,,,,,22.0,77.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T18:15:00.000000+0000,2.0,19.0,,15.7,,1.2,5.0,,6.86,0.0,,,,,,22.0,77.0,0.2,97.0,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T18:30:00.000000+0000,2.0,19.0,,15.9,,1.2,4.7,,6.86,0.0,,,,,,22.0,78.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T18:45:00.000000+0000,,12.0,,16.1,,1.1,4.7,,7.84,0.0,,,,,,20.5,78.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T19:00:00.000000+0000,,12.0,,16.2,,1.1,4.6,,6.86,0.0,,,,,,20.5,78.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T19:15:00.000000+0000,,12.0,,16.5,,1.0,,,7.64,0.0,,,,,,20.5,78.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T19:30:00.000000+0000,,12.0,,16.6,,1.0,5.0,,7.45,,,,,,,20.5,78.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T19:45:00.000000+0000,6.0,18.0,,16.7,,1.0,4.2,,7.45,0.0,,,,,,20.3,78.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T20:00:00.000000+0000,6.0,18.0,,16.7,,1.0,4.1,,7.06,0.0,,,,,,20.3,79.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T20:15:00.000000+0000,6.0,18.0,,16.5,,1.1,3.8,,7.84,0.0,,,,,,20.3,79.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T20:30:00.000000+0000,6.0,18.0,,16.5,,1.1,3.4,,7.45,0.0,,,,,,20.3,78.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T20:45:00.000000+0000,8.0,24.0,,16.6,,1.0,3.1,,8.23,0.0,,,,,,20.5,78.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T21:00:00.000000+0000,8.0,24.0,,16.8,,1.0,3.5,,7.64,0.0,,,,,,20.5,78.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T21:15:00.000000+0000,8.0,24.0,,16.7,,1.0,3.7,,8.23,0.0,,,,,,20.5,78.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T21:30:00.000000+0000,8.0,24.0,,16.6,,1.0,3.1,,7.64,0.0,,,,,,20.5,79.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T21:45:00.000000+0000,4.0,20.0,,16.6,,0.9,2.3,,7.45,0.0,,,,,,20.5,78.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T22:00:00.000000+0000,4.0,20.0,,16.6,,0.9,2.6,,8.23,0.0,,,,,,20.5,78.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T22:15:00.000000+0000,4.0,20.0,,16.5,,0.9,2.2,,6.86,0.0,,,,,,20.5,77.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T22:30:00.000000+0000,4.0,20.0,,16.8,,0.9,2.4,,7.45,0.0,,,,,,20.5,77.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T22:45:00.000000+0000,6.0,23.0,,16.6,,1.0,2.3,,7.45,0.0,,,,,,20.5,77.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T23:00:00.000000+0000,6.0,23.0,,16.5,,1.1,2.8,,8.04,0.0,,,,,,20.5,76.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T23:15:00.000000+0000,6.0,23.0,,16.4,,1.0,,,7.45,0.0,,,,,,20.5,76.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T23:30:00.000000+0000,6.0,23.0,,16.2,,1.0,2.5,,7.64,0.0,,,,,,20.5,76.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-19T23:45:00.000000+0000,7.0,18.0,,16.0,,1.1,3.0,,6.47,0.0,,,,,,20.4,75.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T00:00:00.000000+0000,7.0,18.0,,15.9,,1.1,3.0,,6.47,0.0,,,,,,20.4,75.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T00:15:00.000000+0000,7.0,18.0,,16.0,,1.1,2.8,,7.25,0.1,,,,,,20.4,75.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T00:30:00.000000+0000,7.0,18.0,,15.9,,1.1,3.5,,7.06,0.1,,,,,,20.4,75.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T00:45:00.000000+0000,12.0,25.0,,15.9,,1.0,3.6,,8.43,0.0,,,,,,20.5,74.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T01:00:00.000000+0000,12.0,25.0,,15.9,,1.0,3.7,,6.47,0.0,,,,,,20.5,74.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T01:15:00.000000+0000,12.0,25.0,,15.9,,0.9,2.9,,6.86,0.0,,,,,,20.5,74.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T01:30:00.000000+0000,12.0,25.0,,15.7,,1.0,3.2,,7.84,0.0,,,,,,20.5,74.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T01:45:00.000000+0000,9.0,24.0,,15.8,,1.0,3.5,,7.64,0.0,,,,,,20.5,74.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T02:00:00.000000+0000,9.0,24.0,,15.8,,1.1,4.1,,7.45,0.0,,,,,,20.5,74.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T02:15:00.000000+0000,9.0,24.0,,15.8,,1.1,4.2,,7.84,0.0,,,,,,20.5,74.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T02:30:00.000000+0000,9.0,24.0,,15.7,,1.0,3.7,,8.23,0.0,,,,,,20.5,74.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T02:45:00.000000+0000,10.0,22.0,,15.7,,1.0,3.8,,,0.0,,,,,,20.3,73.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T03:00:00.000000+0000,10.0,22.0,,15.6,,1.0,4.0,,,0.0,,,,,,20.3,73.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T03:15:00.000000+0000,10.0,22.0,,15.4,,1.0,,,,0.0,,,,,,20.3,73.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T03:30:00.000000+0000,10.0,22.0,,15.4,,1.2,4.8,,7.25,0.0,,,,,,20.3,73.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T03:45:00.000000+0000,6.0,22.0,,15.2,,1.2,5.4,,7.84,0.0,,,,,,20.2,72.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T04:00:00.000000+0000,6.0,22.0,,14.7,,1.2,5.7,,7.84,0.0,,,,,,20.2,72.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T04:15:00.000000+0000,6.0,22.0,,14.4,,1.2,6.6,,6.86,0.0,,,,,,20.2,72.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T04:30:00.000000+0000,6.0,22.0,,14.7,,1.2,6.6,,7.06,0.0,,,,,,20.2,71.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T04:45:00.000000+0000,7.0,17.0,,,,,6.5,,7.25,,,,,,,20.0,71.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T05:00:00.000000+0000,7.0,17.0,,,,,7.2,,7.84,0.0,,,,,,20.0,71.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T05:15:00.000000+0000,7.0,17.0,,,,,7.3,,6.27,0.0,,,,,,20.0,71.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T05:30:00.000000+0000,7.0,17.0,,15.5,,1.1,7.0,0.26,8.04,0.0,,,,,,20.0,70.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T05:45:00.000000+0000,7.0,23.0,,15.6,,1.2,,,8.04,0.0,,,,,,19.9,70.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T06:00:00.000000+0000,7.0,23.0,,15.7,,1.2,,0.34,7.84,0.0,,,,,,19.9,70.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T06:15:00.000000+0000,7.0,23.0,,15.3,,1.4,,0.33,6.66,0.0,,,,,,19.9,70.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T06:30:00.000000+0000,7.0,23.0,,15.7,,1.2,7.3,0.38,7.64,0.0,,,,,,19.9,70.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T06:45:00.000000+0000,6.0,28.0,,16.1,,1.1,6.1,,8.04,0.0,,,,,,19.8,70.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T07:00:00.000000+0000,6.0,28.0,,16.2,,1.1,6.2,0.4,8.04,0.0,,,,,,19.8,70.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T07:15:00.000000+0000,6.0,28.0,,16.1,,1.2,,,8.43,0.0,,,,,,19.8,70.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T07:30:00.000000+0000,6.0,28.0,,15.9,,1.2,5.6,,7.45,0.0,,,,,,19.8,69.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T07:45:00.000000+0000,11.0,27.0,,16.2,,1.0,3.9,,7.84,0.0,,,,,,20.1,69.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T08:00:00.000000+0000,11.0,27.0,,16.3,,1.0,3.1,,7.84,0.0,,,,,,20.1,69.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T08:15:00.000000+0000,11.0,27.0,,16.1,,1.0,3.0,,7.45,0.0,,,,,,20.1,69.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T08:30:00.000000+0000,11.0,27.0,,16.3,,0.9,3.3,,7.84,0.0,,,,,,20.1,68.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T08:45:00.000000+0000,6.0,28.0,,16.1,,1.1,3.2,,6.66,0.0,,,,,,20.9,68.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T09:00:00.000000+0000,6.0,28.0,,15.8,,1.0,3.0,,7.64,0.0,,,,,,20.9,66.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T09:15:00.000000+0000,6.0,28.0,,15.8,,0.9,2.8,,7.64,0.0,,,,,,20.9,65.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T09:30:00.000000+0000,6.0,28.0,,15.5,,1.0,3.1,,6.47,0.0,,,,,,20.9,65.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T09:45:00.000000+0000,8.0,28.0,,15.4,,1.0,3.3,,7.06,0.0,,,,,,22.3,64.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T10:00:00.000000+0000,8.0,28.0,,15.2,,1.0,3.2,,7.25,0.0,,,,,,22.3,62.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T10:15:00.000000+0000,8.0,28.0,,15.1,,0.9,4.8,,6.66,0.0,,,,,,22.3,61.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T10:30:00.000000+0000,8.0,28.0,,14.9,,1.0,4.3,,7.45,0.0,,,,,,22.3,59.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T10:45:00.000000+0000,9.0,28.0,,14.6,,1.0,4.5,,7.45,0.0,,,,,,23.9,58.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T11:00:00.000000+0000,9.0,28.0,,14.6,,1.0,4.1,,7.64,0.0,,,,,,23.9,58.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-09-20T11:15:00.000000+0000,9.0,28.0,,14.6,,1.0,,,7.45,0.0,,,,,,23.9,57.0,0.4,,,,,,
